52.291857401529946;21.018351236979168;3
52.1981086730957;21.125023312038845;18
52.32350578308105;21.07912483215332;10
52.18208122253418;21.205443064371746;12
52.18762130737305;20.879054832458497;20
52.13614718119303;21.01694345474243;12
52.22581354777018;21.063862991333007;15
52.1110520362854;20.996580600738525;16
52.27023061116537;20.93549696604411;6
52.2504353242762;21.239306505988626;17
52.26651573181152;21.15701985359192;16
52.17371397752028;21.053066106942985;13
52.19745748183306;20.92650301316205;17
52.25127172470093;20.88018548488617;16
52.33244705200195;20.95103610645641;11
52.355508422851564;21.030702972412108;5
52.19562857491629;20.96473639351981;7
52.28163867526584;21.058916303846573;18
52.247550540500214;21.107394324408638;18
52.207274436950684;21.023628393809002;12
52.18843231201172;20.959567896525066;15
52.1711186000279;21.16499137878418;7
52.13524191720145;21.13519995553153;7
52.17997074127197;21.188696146011353;8
52.34253787994385;20.98911476135254;4
52.17826779683431;21.073498249053955;12
52.176223039627075;21.018027663230896;16
52.24231948852539;20.981137847900392;5
52.24451522827148;21.200749778747557;10
52.232439549763996;21.013945198059083;30
52.2364945662649;21.124840485422236;19
52.24181774684361;20.921171733311244;14
52.16093587875366;21.228940725326538;16
52.17485885620117;20.998686027526855;10
52.28423581804548;21.080417769295828;14
52.22137233189174;21.1590941292899;14
52.186315059661865;21.224029064178467;8
52.171586990356445;21.107759714126587;8
52.21402443779839;21.23194037543403;9
52.187165069580075;21.17143898010254;10
52.131927490234375;21.080624262491863;9
52.21189880371094;21.179188641634855;11
52.31418718610491;21.039432525634766;7
52.25478649139404;21.042011260986328;8
52.23336696624756;20.99629306793213;12
52.286298751831055;20.88532590866089;12
52.19107246398926;21.007047335306805;6
52.23676300048828;21.148339723285876;19
52.13804408482143;21.06311253138951;7
52.27996410023082;20.967099623246625;11
52.24409415505149;20.948747808283027;11
52.28034648895264;21.067129039764403;20
52.28427058252795;21.029752862864527;29
52.18333489554269;21.194578988211497;7
52.15385055541992;21.02834677696228;8
52.18943691253662;21.05126190185547;8
52.264422280447825;20.985877173287527;14
