50.030052185058594;22.009667205810548
50.035636054144966;21.98090468512641
50.03249304635184;22.033813204084122
50.05294189453125;21.97634162902832
50.06163787841797;22.046666145324707
50.02746793958876;21.992519166734482
50.00377231174045;22.030361387464737
50.042135511125835;21.993953977312362
49.99968338012695;22.004590034484863
50.06114832560221;22.01630973815918
50.06664021809896;21.971547444661457
50.062252044677734;21.997950553894043
50.03879356384277;21.90041160583496
50.006169128417966;21.95832633972168
50.03958002726237;22.045289675394695
50.04555130004883;22.00252342224121
50.02371421227088;21.986518713144157
50.0292911529541;22.018328285217287
50.060477362738716;21.983389960394966
50.04640884399414;21.961750411987303
50.01885859171549;22.013762791951496
50.05498843722873;21.98371590508355
49.98161697387695;22.02083969116211
49.96785354614258;21.984198888142902
50.04264577229818;21.968655268351238
50.04305775960287;21.952848434448242
50.018070220947266;21.96814727783203
50.02656269073486;22.045596837997437
50.041595458984375;21.98013687133789
49.96947987874349;21.986690521240234
50.040636698404946;22.0166114171346
50.02116775512695;21.980936813354493
49.96167755126953;21.96965217590332
50.048684692382814;22.009257507324218
50.06790542602539;21.98274803161621
50.01682705349393;22.005753835042317
49.98059844970703;22.028112411499023
50.03556378682455;21.997021198272705
50.03767710146697;22.006010304326598
50.0344488961356;22.01559829711914
50.04742431640625;21.98695158958435
50.003543853759766;22.077234268188477
50.01280975341797;21.99720573425293
50.03313109453987;21.9964978835162
50.0207511054145;22.018483479817707
50.04977289835612;22.000688234965008
50.0406608581543;22.037458419799805
50.04603958129883;22.027002334594727
50.03565216064453;21.940765380859375
50.03122138977051;22.060012817382812
50.026411056518555;22.014540672302246
50.04436683654785;21.955620288848877
50.03635733468192;22.00959096636091
50.028721400669646;21.98790305001395
50.02309544881185;21.992687861124676
50.03687858581543;21.983759880065918
50.04126249040876;22.002489634922572
50.05607032775879;21.9976224899292
50.03479221888951;22.00366428920201
50.0219123840332;22.006471252441408
50.02542781829834;22.008577346801758
50.038140914019415;22.002939897425033
50.02796745300293;21.956530570983887
50.02877902984619;21.997486750284832
49.992767333984375;22.010963439941406
50.031707763671875;22.039416631062824
50.03960100809733;22.01117451985677
49.96564483642578;22.00672149658203
50.04905471801758;21.98189296722412
50.02629725138346;22.021941502888996
50.018616676330566;21.994861602783203
50.027044677734374;21.975254440307616
50.03853903876411;21.99978510538737
50.04067897796631;22.006280263264973
50.0350596110026;21.971004486083984
50.023484547932945;22.011282602945965
50.02519226074219;22.00590229034424
50.058817545572914;21.978071212768555
50.019247690836586;21.971609115600586
49.97871398925781;21.9934024810791
50.00115966796875;22.016055425008137
50.046966552734375;21.951581954956055
50.03547477722168;22.00072447458903
50.03592872619629;22.062779426574707
50.00710105895996;21.96290874481201
50.023183822631836;22.032358169555664
50.03578186035156;21.977752685546875
50.054080963134766;21.996864318847656
50.03949165344238;21.985966682434082
50.04153060913086;21.997305552164715
50.02347755432129;21.996644496917725
50.05128288269043;21.99799346923828
50.036843617757164;21.992008845011394
50.0024045308431;21.994600296020508
50.04225158691406;21.97578239440918
49.96676826477051;21.980048179626465
50.02036666870117;21.98988151550293
50.054534912109375;22.04024028778076
50.01728057861328;21.977134227752686
50.04842567443848;21.977346420288086
