50.03464126586914,21.972400665283203
50.03451156616211,21.971120834350586
50.0453987121582,21.96442222595215
50.0252799987793,21.97303009033203
50.0315055847168,21.987157821655273
50.035118103027344,21.980623245239258
50.03499984741211,21.98098373413086
50.03818130493164,21.976150512695312
50.047706604003906,21.985301971435547
50.04716110229492,21.989500045776367
50.0411491394043,22.002717971801758
50.03929901123047,22.013219833374023
50.038429260253906,22.01070785522461
50.04271697998047,22.006698608398438
50.02902603149414,22.017932891845703
50.02906799316406,22.0178279876709
50.02912139892578,22.017770767211914
50.02922058105469,22.017719268798828
50.03712844848633,22.022510528564453
50.06265640258789,21.98143768310547
50.061405181884766,22.025497436523438
50.06652069091797,22.047260284423828
50.03803253173828,22.002662658691406
50.003753662109375,22.02901840209961
50.00358200073242,22.028888702392578
50.017906188964844,22.007492065429688
50.02676773071289,22.014965057373047
50.0276985168457,22.018081665039062
50.018348693847656,22.003618240356445
50.00334548950195,21.99606704711914
50.02070617675781,22.01056671142578
50.032772064208984,22.014102935791016
50.043212890625,21.973209381103516
50.04120635986328,22.003398895263672
50.05972671508789,21.982749938964844
50.02604293823242,21.994909286499023
50.02161407470703,21.994304656982422
50.02633285522461,22.021581649780273
50.025794982910156,22.02141761779785
50.04185485839844,21.994813919067383
50.042171478271484,21.99515151977539
50.02594757080078,22.00764274597168
50.02165222167969,22.004730224609375
50.0181884765625,22.003582000732422
50.0587158203125,21.978422164916992
50.05809783935547,21.977951049804688
50.03506088256836,21.978626251220703
50.035858154296875,21.984254837036133
50.044734954833984,22.001956939697266
50.045188903808594,22.00119972229004
50.05348587036133,21.978588104248047
50.05805969238281,21.977825164794922
50.058624267578125,21.978788375854492
50.058841705322266,21.979368209838867
50.02326965332031,21.985034942626953
50.02252197265625,21.98597526550293
50.023651123046875,21.98573875427246
50.02373504638672,21.98699378967285
50.04478454589844,21.955263137817383
50.05921173095703,22.047229766845703
50.02052688598633,22.01772689819336
50.04743194580078,21.986370086669922
50.04731369018555,21.986228942871094
50.03768539428711,22.00652503967285
50.029048919677734,21.997299194335938
50.03944778442383,21.986684799194336
50.03923416137695,21.986412048339844
50.0545654296875,21.983800888061523
50.054508209228516,21.983171463012695
50.040042877197266,22.00609016418457
50.0384635925293,22.005220413208008
50.03858184814453,22.005281448364258
50.04024124145508,22.00619125366211
50.03864669799805,22.003978729248047
50.03850555419922,22.003890991210938
50.0287971496582,22.007287979125977
49.96685028076172,21.98018455505371
49.9666862487793,21.97991180419922
49.968421936035156,21.984106063842773
49.96836853027344,21.98402976989746
50.03773880004883,22.007570266723633
50.048973083496094,21.981767654418945
50.03647232055664,22.0025634765625
50.03309631347656,22.014854431152344
50.033226013183594,22.014400482177734
50.03529739379883,21.998079299926758
